Meditation Assistant;https://f-droid.org/en/packages/sh.ftp.rocketninelabs.meditationassistant.opensource/;This application assists with both timed via duration or ending at a specifictime and untimed sessions with numerous customizations includingstartintervalend sounds and device behavior It also provides a monthlyoverview of your progressA major feature in this application is the ability to share your sessionsonline Though entirely optional sharing your progress online adds anotherdimension to your accountability Now that youve gone public as yourmeditation streak increases more users will see it as a goal of their own Oneuser has posted over 500 days of consecutive days of meditationYour meditation streak is the number of consecutive days you have recorded atleast one session As your streak grows not breaking the chain becomes quiteimportant Soon you will be meditating once a day even if its five or tenminutes out of your schedule;https://f-droid.org/repo/sh.ftp.rocketninelabs.meditationassistant.opensource_166.apk;This version requires Android 4.1 or newer.;https://code.rocketnine.space/tslocum/meditationassistant;https://code.rocketnine.space/tslocum/meditationassistant/issues
RunnerUp;https://f-droid.org/en/packages/org.runnerup.free/;Track your sport activities with RunnerUp using the GPS in your Android phone See detailed stats around your pace distance and time Get stats and progress with builtin highly configurable audio cues Run free runs with target pace or target heart rate zone Easily configure and run effective interval workouts modeled after Garmin Share your favorite workouts with friends using email Heart rate monitor Bluetooth SMART BLE Configure and use heart rate zonesUpload your activities to a variety of running sites with a single click Strava RunKeeper RunningAHEADExplanation to antifeatures NonFreeNet Uploading to Strava and other services makes use of non free net services The uploading is open similar to uploading a tcx file but the services are not open UpstreamNonFree The Play version can be installed at the same time as the FDroid version has additional features using non free libraries see belowFeatures removed compared to Play version Map view OsmDroid instead of MapBox no MapBox API key in free WearOS app requires nonfree Play services HR ANT connectivity requires closed source lib Runalyze and Dropbox upload Requires API keys Runalyze test upload possible Download customized apk to device FDroid binary is universal for all supported binaries;https://f-droid.org/repo/org.runnerup.free_15000326.apk;This version requires Android 5.0 or newer.;https://github.com/jonasoreland/runnerup;https://github.com/jonasoreland/runnerup/issues
Daily Dozen;https://f-droid.org/en/packages/org.nutritionfacts.dailydozen/;In the years of research required to create the more than a thousandevidencebased videos on NutritionFactsorg Michael Greger MD FACLM hasarrived at a list of what he considers the most important foods to include in ahealthy daily dietYes greens are good for you but how much should we try to eat each day DrGregers Daily Dozen details the healthiest foods and how many servings of eachwe should try to check off every day He explains his rationale in his bookHow Not to Die All his proceeds from hisbooks DVDs and speaking engagements is all donated to charityNutritionFactsorg is a noncommercial nonprofit sciencebased public serviceprovided by Dr Greger providing free daily updates on the latest in nutritionresearch via bitesized videos He has nearly a thousand videos on every aspectof healthy eating with new videos and articles uploaded every day Like thisapp everything on the website is both free of ads and free of chargeThis app was developed thanks to the volunteer efforts of John Slavick;https://f-droid.org/repo/org.nutritionfacts.dailydozen_83.apk;This version requires Android 4.4 or newer.;https://github.com/nutritionfactsorg/daily-dozen-android;https://github.com/nutritionfactsorg/daily-dozen-android/issues
BetterCounter;https://f-droid.org/en/packages/org.kde.bettercounter/;A multipurpose counter app Track good and bad habits eg exercising smoking drinking Track whens the last time you did something eg water your plants change your bedsheets poop Count your lives in MtGFeatures Records the date of each individual counter increase Graphs your data over time and calculates statistics Lets you export your data eg to analyze it with your choice of tools Your data is never sent to any server except for Googles app backup if enabled Simple and will stay this way;https://f-droid.org/repo/org.kde.bettercounter_24020.apk;This version requires Android 5.0 or newer.;https://github.com/albertvaka/bettercounter;https://github.com/albertvaka/bettercounter/issues
TimeR Machine;https://f-droid.org/en/packages/io.github.deweyreed.timer.other/;TimeR Machine is a free interval timer for not just workout and exercise but also any situations you need to construct personalized multistage timer plans Its highly customizable and able to create almost whatever kind of timer you needSuitable for all kinds of activities including HIIT HighIntensity Interval Training workout Tabata workout Gym workout Run jog walk exercise Other sports workouts like cycling running stretching boxing MMA circuit training athome bodyweight training workouts cross fit weightlifting yogaThis app can serve as HIIT Timer Tabata Timer Gym Timer Sport Timer Round Timer Productivity Timer Continuous Timer Repeating Timer Custom Countdown Timer Interval Traning App Not just exercise this app can help you Cultivate a habit Complete daily routine Finish game loop Presentation Study Customize Reminders Music feedback Play any sound on your device as a reminder and pause other sounds to remind you Voice feedback backed by Texttospeech Let your phone speak anything you want3 Vibration feedback Pick different vibration pattern for different eventsa Fullscreen notificationa Stopwatch support for the indeterminate event Beep sound Halfway remindera Countdown seconds App notificationYou can Enjoy this free app with no intrusive Ads Create any number of timers for free Set timer names loops warmup and cooldown reminders Add groups as subtimers Let timers work in the background and show the current progress in a notification Start and control many timers at the same time View timers in a list and jump to another stage with a double tap Enter Picture In Picture mode and choose to show a floating window Create timer shortcuts to start them in one click from the launcher Customize action buttons that are shown on the timer screen Show a timing bar  Lock the screen while a timer is running Plus or minus time from current timer time Customize how much time to plus or minus Check activities records and history Schedule a timer to be run at a specific time Repeat a timer every week or every few days Back up your timers and settings Pick an app theme from 9 predefined themes  night mode or Use any color as your theme Automatically change to night mode Choose to play sound only in the headphones or globally Pause timers on phone calls Enjoy nice material design with animations Support for Tasker Automate etc;https://f-droid.org/repo/io.github.deweyreed.timer.other_7010200.apk;This version requires Android 6.0 or newer.;https://github.com/timer-machine/timer-machine-android;https://github.com/timer-machine/timer-machine-android/issues
moreDays;https://f-droid.org/en/packages/de.wuapps.moredays/;moreDays let you define your goals and steps to reach them on good and on strenuous days as well as reflect and remember each dayFeaturesIndividual goals individual activities to reach themJournaling with mood tracking and picture of the dayWeight tracking sleep tracking tracking any numbersTrophiesMany charts to analyze your progressOpensource  The source code is distributed under GNU GPLv3Your data on your phone only100 free and no ads and no registrationHabit apps focus on specific activities and how to establish to do them each day or n times each week However there are strenuous days and days were you feel less fit Often you start highly motivated and end up frustratedWith moreDays you focus on how you want to be goals eg fit or slim or smart or ecological or whatever is important for you Then you define how you want to reach each goal One day you are full of energy and may go on a long bike tour the next day you feel exhausted but may go for a walk and focus a bit more on another goal ie you define more than one way to reach each of your goals and hence ensure to be able to do a step towards your goals each dayIn addition you reflect your days take a picture of the day add notes including emojis and remember each day enjoy each dayFurthermore you may track your weight sleep quality or anything else you may measure Different charts help you to adapt and reflect your goals activities and scales;https://f-droid.org/repo/de.wuapps.moredays_16.apk;This version requires Android 8.0 or newer.;https://gitlab.com/wuapps/moredays;https://gitlab.com/wuapps/moredays/issues
BikeComputer;https://f-droid.org/en/packages/de.nulide.bikecomputer/;BikeComputerA FOSS BikeComputerFeatures Meassures your speed Keep track of your stats Distance Maximum Speed TravelTime Alternative to buying a seperate device for your bike;https://f-droid.org/repo/de.nulide.bikecomputer_6.apk;This version requires Android 5.0 or newer.;https://gitlab.com/Nulide/BikeComputer;https://gitlab.com/Nulide/BikeComputer/-/issues
Nextcloud Cookbook;https://f-droid.org/en/packages/com.nextcloud_cookbook_flutter/;Nextcloud Cookbook Mobile Client written in FlutterThis project aims to provide a mobile client for both Android and IOs for the Nextcloud Cookbook App httpsgithubcomnextcloudcookbookIt works best with an Nextcloud installation  19 and a Cookbook plugin version 079RoadmapCurrent Features    View all recipes by Category    Search Recipes by Name    Recipe Creating    Recipe Editing    Recipe Import    Darkmode Thanks to SeineEloquenz    Timer Thanks to fab920    Stay awake on recipe screen    Settings TabPlanned Features    Offline Usage Caching    Image Upload    Integrate new values of nextcloud plugin  Currently worked onTranslationTo help the translation of the app visit httpswwwtransifexcomnextcloudnextcloudcookbookflutter;https://f-droid.org/repo/com.nextcloud_cookbook_flutter_24.apk;This version requires Android 4.3 or newer.;https://github.com/Teifun2/nextcloud-cookbook-flutter;None
Massive;https://f-droid.org/en/packages/com.massive/;Tired of forgetting where you are in your current workout Massive helps you remember your rest timings last personal best and plan for the day Record your reps  sets progress and visualize your improvement with graphsMassives rest timer can be toggled on and off and it automatically starts after each set is loggedAll data is stored offline on your phones storage so dont worry about internet connectivitySource code is found at httpsgiteapresleynzbrandonpresleyMassive;https://f-droid.org/repo/com.massive_36163.apk;This version requires Android 5.0 or newer.;https://gitea.presley.nz/brandon.presley/Massive;https://gitea.presley.nz/brandon.presley/Massive/issues
Grocy: Self-hosted Grocery Management;https://f-droid.org/en/packages/xyz.zedler.patrick.grocy/;Grocy Android is an opensource Android client for grocy source code Grocy is a selfhosted groceries  household management solution for your homeGrocy Android uses grocys official API to provide you a beautiful interface on your phone with powerful barcode scanning and intuitive batch processing all what you need to efficiently manage your groceriesThis app requires a running selfhosted instance of the grocy server application It is a companion app therefore it cannot run standalone or manage products itself You can try and test all features using the demo option available on the login screenFeatures Stock overview Shopping lists with offline support Instore shopping mode big UI elements Fast barcode scanning OpenFoodFacts implementation Master data editing Dark mode No ads analytics or inapp purchasesContributionIf you run into a bug or miss a feature feel free to give feedback in the app send us an email or open an issue on GitHub Like the grocy project Grocy Android can be translated too Please go to our GitHub page for more informationCompatibilityGrocy Android requires at least Android 50 Lollipop on your device and grocy 300 on your server It is also possible to use the grocy Addon on a Hassio server Our inapp help explains how to do thatWed like to thank the developer of Grocy Bernd Bestel without whose great work this app would never have been possible;https://f-droid.org/repo/xyz.zedler.patrick.grocy_45.apk;This version requires Android 5.0 or newer.;https://github.com/patzly/grocy-android;https://github.com/patzly/grocy-android/issues
