OsmAnd~;https://f-droid.org/en/packages/net.osmand.plus/index.html;OsmAnd is an offline world map application based on OpenStreetMap OSM which allows you to navigate taking into account the preferred roads and vehicle dimensions Plan routes based on inclines and record GPX tracks without an internet connectionOsmAnd is an open source app We do not collect user data and you decide what data the app will have access toMain featuresMap viewa Choice of places to be displayed on the map attractions food health and morea Search for places by address name coordinates or categorya Map styles for the convenience of different activities touring view nautical map winter and ski topographic desert offroad and othersa Shading relief and plugin contour linesa Ability to overlay different sources of maps on top of each otherGPS Navigationa Plotting a route to a place without an Internet connectiona Customizable navigation profiles for different vehicles cars motorcycles bicycles 4x4 pedestrians boats public transport and morea Change the constructed route taking into account the exclusion of certain roads or road surfacesa Customizable information widgets about the route distance speed remaining travel time distance to turn and moreRoute Planning and Recordinga Plotting a route point by point using one or multiple navigation profilesa Route recording using GPX tracksa Manage GPX tracks displaying your own or imported GPX tracks on the map navigating through thema Visual data about the route  descentsascents distancesa Ability to share GPX track in OpenStreetMapCreation of points with different functionalitya Favouritesa Markersa Audiovideo notesOpenStreetMapa Making edits to OSMa Updating maps with a frequency of up to one hourAdditional featuresa Compass and radius rulera Mapillary interfacea Night themea Wikipediaa Large community of users around the world documentation and supportExtra FeaturesMapsa Unlimited map downloadsa Topo data Contour lines and Terraina Nautical depthsa Offline Wikipediaa Offline Wikivoyage  Travel guidesOsmAnd Proa Crossplatforma Hourly map updatesa Weather plugina Elevation widgeta Customise route linea Online Elevation profileAntiFeatures NonFreeAssets  Artwork layouts and prerecorded voices are under a noncommercial license NonFreeNet  May use maps and download images from nonfree online services Tracking  An unique installation ID is sent alongside map download requests httpsgithubcomosmandappOsmAndissues15058 UpstreamNonFree Build removes Google Billing and Inapp purchase Amazon Inapp purchase Google ratings Telegram integration Google Location ANT integration prebuilt binary deps are rebuilt from source;https://f-droid.org/repo/net.osmand.plus_480503.apk;This version requires Android 7.0 or newer.;https://github.com/osmandapp/Osmand;https://github.com/osmandapp/Osmand/issues;480503;access approximate location only in the foreground <-> access precise location only in the foreground <-> access extra location provider commands <-> view network connections <-> view Wi-Fi connections <-> pair with Bluetooth devices <-> access Bluetooth settings <-> connect to paired Bluetooth devices <-> discover and pair nearby Bluetooth devices <-> take pictures and videos <-> run foreground service <-> run foreground service with the type "dataSync" <-> run foreground service with the type "location" <-> have full network access <-> android.permission.MANAGE_EXTERNAL_STORAGE <-> change your audio settings <-> show notifications <-> read the contents of your shared storage <-> record audio <-> request install packages <-> android.permission.STORAGE <-> control vibration <-> prevent phone from sleeping <-> modify or delete the contents of your shared storage <-> androidx.car.app.ACCESS_SURFACE <-> androidx.car.app.NAVIGATION_TEMPLATES <-> net.osmand.plus.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
OSM Dashboard for OpenTracks;https://f-droid.org/en/packages/de.storchp.opentracks.osmplugin/index.html;An OpenStreetMap dashboard for OpenTracksIt shows a selected track with start and endpoints on a map from OpenStreetMap based on the Mapsforge libraryThe default is an online map but offline maps are supported as well With offline maps there is no necessity for a mobile data planThe default map is provided by OpenStreetMaporgJoin the community and help to improve the map see wwwopenstreetmaporgfixthemapPlease consider downloading an offline map to decrease the server load and save your mobile data planSome offline maps can be found here Mapsforge Freizeitkarte Android OpenAndroMapsSome maps require special themes to render correctly These need to be downloaded and configured accordinglyOffline maps can be downloaded via the menu Map download or by visiting the above mentioned websites and click the download links Some browsers eg Firefox require a long click on the link and Open link in external app and then choose OSMDashboardManual downloaded offline maps or maps shared with other apps can be opened from your Android device Select the directory in the menu Map directory;https://f-droid.org/repo/de.storchp.opentracks.osmplugin_43.apk;This version requires Android 8.0 or newer.;https://github.com/OpenTracksApp/OSMDashboard;https://github.com/OpenTracksApp/OSMDashboard/issues;4.2.0;have full network access <-> de.storchp.opentracks.osmplugin.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
OSM Dashboard Offline for OpenTracks;https://f-droid.org/en/packages/de.storchp.opentracks.osmplugin.offline/index.html;An OpenStreetMap dashboard for OpenTracksIt shows a selected track with start and endpoints on a map from OpenStreetMap based on the Mapsforge libraryThe default is an online map but offline maps are supported as well With offline maps there is no necessity for a mobile data planThe default map is provided by OpenStreetMaporgJoin the community and help to improve the map see wwwopenstreetmaporgfixthemapPlease consider downloading an offline map to decrease the server load and save your mobile data planSome offline maps can be found here Mapsforge Freizeitkarte Android OpenAndroMapsSome maps require special themes to render correctly These need to be downloaded and configured accordinglyOffline maps can be downloaded via the menu Map download or by visiting the above mentioned websites and click the download links Some browsers eg Firefox require a long click on the link and Open link in external app and then choose OSMDashboardManual downloaded offline maps or maps shared with other apps can be opened from your Android device Select the directory in the menu Map directory;https://f-droid.org/repo/de.storchp.opentracks.osmplugin.offline_43.apk;This version requires Android 8.0 or newer.;https://github.com/OpenTracksApp/OSMDashboard;https://github.com/OpenTracksApp/OSMDashboard/issues;4.2.0;de.storchp.opentracks.osmplugin.offline.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
EVMap - EV chargers;https://f-droid.org/en/packages/net.vonforst.evmap/index.html;Using EVMap you can find electric vehicle chargers comfortably using your Android phone It provides mobile access to the communitydriven databases from GoingElectricde and Open Charge Map containing information about charging locations across the world For many chargepoints in Europe you can see realtime status informationFeatures Material Design Shows all charging stations from the communitymaintained GoingElectricde and Open Charge Map directories Realtime availability information only in Europe Integrated price comparison using Chargepriceapp only in Europe Map data from OpenStreetMap Search for places Advanced filtering options including saved filter profiles Favorites list also with availability information No ads fully open sourceEVMap is an open source project and can be found at httpsgithubcomevmapEVMapThis app is not an official product of GoingElectricde or Open Charge Map it only uses their public APIsA list of necessary permissions with explanations is available here httpsevmapappfaqpermissions;https://f-droid.org/repo/net.vonforst.evmap_230.apk;This version requires Android 5.0 or newer.;https://github.com/ev-map/EVMap;https://github.com/ev-map/EVMap/issues;1.9.6;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> view Wi-Fi connections <-> run foreground service <-> run foreground service with the type "location" <-> have full network access <-> show notifications <-> run at startup <-> prevent phone from sleeping <-> androidx.car.app.MAP_TEMPLATES <-> com.google.android.gms.permission.CAR_FUEL <-> com.google.android.gms.permission.CAR_SPEED <-> net.vonforst.evmap.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
TrÃ¤welldroid;https://f-droid.org/en/packages/de.hbch.traewelling/index.html;TrAwelldroid is a free checkin service for recording your public transport journeys An account with TrAwelling is required to use this appWith this app you canCheck into your journeys in public transport and public transport throughout Germany and in some European countriesShare your checkins on Twitter and MastodonCheck in to TrAwelling community eventsView statistics related to your ridesView trips made by your friends and check in together with themThis app is a community project and has no official connection to TrAwelling itself;https://f-droid.org/repo/de.hbch.traewelling_159.apk;This version requires Android 8.0 or newer.;https://github.com/Traewelldroid/traewelldroid;https://github.com/Traewelldroid/traewelldroid/issues;159;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> have full network access <-> show notifications <-> prevent phone from sleeping <-> de.hbch.traewelling.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
GMaps WV;https://f-droid.org/en/packages/us.spotco.maps/index.html;This is a restricted WebView wrapper for accessing the web version of Google Maps Intended for use when OpenStreetMap isnt enough;https://f-droid.org/repo/us.spotco.maps_36.apk;This version requires Android 5.0 or newer.;https://gitlab.com/divested-mobile/maps;https://gitlab.com/divested-mobile/maps/issues;1.11;access approximate location only in the foreground <-> access precise location only in the foreground <-> have full network access <-> 
osm2gmaps;https://f-droid.org/en/packages/net.retiolus.osm2gmaps/index.html;osm2gmaps is a versatile mapping utility that allows users to easily convert location links and coordinates between various mapping services Whether youre navigating with Apple Maps Google Maps or prefer an opensource solution like OpenStreetMap osm2gmaps streamlines the process of generating shareable links for any locationFeatures Coordinate Conversion Enter latitude and longitude coordinates to instantly generate links for popular mapping services Map Provider Options Choose from a variety of map providers including Apple Maps Google Maps Magic Earth OpenStreetMap and more Share Share generated links directly with others Location History Keep track of past searches and coordinates for quick access Customization Tailor the app to your preferences with customizable settings for map providers and link formats Location Detection Use your devices GPS or network data to quickly populate coordinates for your current location;https://f-droid.org/repo/net.retiolus.osm2gmaps_28.apk;This version requires Android 6.0 or newer.;https://codeberg.org/retiolus/osm2gmaps;https://codeberg.org/retiolus/osm2gmaps/issues;0.5.6;access approximate location only in the foreground <-> access precise location only in the foreground <-> have full network access <-> net.retiolus.osm2gmaps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Cartes IGN;https://f-droid.org/en/packages/fr.ign.geoportail/index.html;This app is only available in french Plese switch the locale to frFR to access the detailed description;https://f-droid.org/repo/fr.ign.geoportail_30106.apk;This version requires Android 5.1 or newer.;https://github.com/IGNF/cartes-ign-app;https://github.com/IGNF/cartes-ign-app/issues;3.1.6;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> have full network access <-> read the contents of your shared storage <-> modify or delete the contents of your shared storage <-> fr.ign.geoportail.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
Avare;https://f-droid.org/en/packages/com.ds.avare/index.html;Avare pronounced AvAir is a free moving aviation map Basic features includeonline or offline AFD info approach plates and GPS moving map on all FAA VFRsectionals WACs and TACs plus IFR low charts and airport diagrams Avare alsoenables manual browsing of all charts and all other materials even without cellservice or GPS Current FAA weather METARs TAFs and TFRs are provided tooNotice This is not an FAA certified GPS;https://f-droid.org/repo/com.ds.avare_401.apk;This version requires Android 4.4W or newer.;https://github.com/apps4av/avare;https://github.com/apps4av/avare/issues;11.0.1;access approximate location only in the foreground <-> access precise location only in the foreground <-> view network connections <-> view Wi-Fi connections <-> pair with Bluetooth devices <-> access Bluetooth settings <-> connect to paired Bluetooth devices <-> discover and pair nearby Bluetooth devices <-> allow Wi-Fi Multicast reception <-> have full network access <-> read the contents of your shared storage <-> android.permission.READ_INTERNAL_STORAGE <-> reorder running apps <-> modify or delete the contents of your shared storage <-> android.permission.WRITE_INTERNAL_STORAGE <-> 
Organic Maps: Hike, Bike, Drive Offline;https://f-droid.org/en/packages/app.organicmaps/index.html;a Our free app does not track you does not have ads and it needs your supporta It is constantly being improved by contributors and our small team in our free timea If something is wrong or missing on the map please fix it in OpenStreetMap and see your changes in the future maps updatea If navigation or search doesnt work please check it on osmorg first and then email us We reply to EVERY email and well fix it ASAPYour feedback and 5star reviews are the best motivators for usKey featuresa Free opensource no ads no trackinga Detailed offline maps with places that dont exist on Google maps thanks to the OpenStreetMap communitya Cycling routes hiking trails and walking pathsa Contour lines elevation profiles peaks and slopesa Turnbyturn walking cycling and car navigation with voice guidance and Android Autoa Fast offline searcha Bookmarks and tracks export and import in KML KMZ GPX formatsa Dark mode to protect your eyesThere is no public transport satellite maps and other cool features yet in Organic Maps But with your help and support we can make better maps step by stepOrganic Maps is pure and organic made with lovea Blazing fast offline experiencea Respects your privacya Saves your batterya No unexpected mobile data chargesa Simple to use with only most important features includedFree from trackers and other bad stuffa No adsa No trackinga No data collectiona No phoning homea No annoying registrationa No mandatory tutorialsa No noisy email spama No push notificationsa No crapwarea NIoI IpIeIsItIiIcIiIdIeIsI Purely organicAt Organic Maps we believe that privacy is a fundamental human righta Organic Maps is an indie communitydriven opensource projecta We protect privacy from Big Techs prying eyesa Stay safe no matter wherever you areZero trackers and only minimally required permissions are found according to Exodus Privacy ReportPlease visit organicmapsapp website for additional details and FAQ and contact us directly at OrganicMapsApp in TelegramReject surveillance  embrace your freedomGive Organic Maps a try;https://f-droid.org/repo/app.organicmaps_24072708.apk;This version requires Android 5.0 or newer.;https://github.com/organicmaps/organicmaps;https://github.com/organicmaps/organicmaps/issues;2024.07.27-8-FDroid;access approximate location only in the foreground <-> access precise location only in the foreground <-> access extra location provider commands <-> view network connections <-> run foreground service <-> run foreground service with the type "location" <-> have full network access <-> show notifications <-> run at startup <-> prevent phone from sleeping <-> androidx.car.app.ACCESS_SURFACE <-> androidx.car.app.NAVIGATION_TEMPLATES <-> app.organicmaps.DYNAMIC_RECEIVER_NOT_EXPORTED_PERMISSION <-> 
