Xeonjia: Ice Adventures;https://f-droid.org/en/packages/xyz.deepdaikon.xeonjia/;Xeonjia is an adventure game set in a frozen worldThe floor is frozen Think carefully about your moves because you cant change direction until you meet an obstacleUse you mind to solve the ice slide puzzlesThe world has been frozen by the aKing of Evila and itas no longer a safe placeLegend has it that a brave hero will defeat the King of Evil and save the kingdoma For this reason every year a person is appointed as aheroa and sent on a journey to try to save itNow is your time you have been chosen as this yearas hero Will you be able to defeat the King of EvilYou will have to travel the world explore cities dungeons and mystical cavesAre you ready to solve quests and puzzles in this frozen RPG worldOver time you will gain experience points that will allow you to increase your level and you will find money and hidden treasures that you can use to buy stuff and improve yourselfBe careful the world is full of dangerous enemies ready to attack youKeep in mind that most of the floor is frozen so you canat stop yourself until you reach a wall a boulder or any other type of obstacleUse your mind to figure out the best pathNote this game is currently in early beta stage;https://f-droid.org/repo/xyz.deepdaikon.xeonjia_14.apk;This version requires Android 4.1 or newer.;https://gitlab.com/deepdaikon/Xeonjia/tree/HEAD;https://gitlab.com/deepdaikon/Xeonjia/issues
Quinb: 4 players reaction game;https://f-droid.org/en/packages/xyz.deepdaikon.quinb/;Quinb is a reaction  logic game for up to 4 players on the same deviceIt contains many minigames in which you have to answer questions as fast as you can to get a pointIf the answer is correct you score a point otherwise you lose oneThese games are based on 3 different categoriesa Logic games that require intuition logic and fast reflexesa Audio soundbased games you have to listen carefully to find out the correct answera Vibration vibrationbased games that require you to listen carefully to the vibrations of your deviceEach match consists of a succession of different minigamesThe goal is to score 7 points before your opponentsYou can play alone if you want but it is more fun to play with friends of all ages Its great if you are stuck with nothing to do while youre with friendsIf you think youre fast challenge and beat your friendsMain featuresa 28 minigamesa Up to 4 players on the same devicea Completely freea No Adsa Multiple languagesa Minimalist design;https://f-droid.org/repo/xyz.deepdaikon.quinb_8.apk;This version requires Android 4.1 or newer.;https://gitlab.com/deepdaikon/Quinb/tree/HEAD;https://gitlab.com/deepdaikon/Quinb/issues
Insigno;https://f-droid.org/en/packages/org.mindshub.insigno/;Insigno makes keeping your city clean enjoyable and inspiring It is a project developed by the MindsHub Association httpsmindshubitAny user can report abandoned garbage they find classifying it by type plastic paper  and taking a picture to make it simple to locate the object All reports then appear on a map allowing users to pick up nearby garbage taking pictures to document the process Reporting and collecting trash allow users to earn points and require access to the phones location in order to determine the objects positionInformative pills will be shown each time the app is launched with FAQs news and tips regarding ecology and environment protectionThe app requires logging in to perform most operations thus the NonFreeNet AntiFeature But Insigno is completely Free Software you can find the code here Frontend app httpsgithubcomMindsHubinsignofrontend Backend server httpsgithubcomMindsHubinsignobackend;https://f-droid.org/repo/org.mindshub.insigno_203.apk;This version requires Android 4.1 or newer.;https://github.com/MindsHub/insigno_frontend;https://github.com/MindsHub/insigno_frontend/issues
IITC-CE Mobile;https://f-droid.org/en/packages/org.exarhteam.iitc_mobile/;IMPORTANT NOTE this app runs on data hosted by Ingress Prior to leaving a bad rating please try httpsintelingresscom and note the load time and please take that in consideration when leaving your review thank youIngress Intel Total Conversion  Community Edition IITCCE is a browser addon for the Ingress augmented reality game It is faster than the standard Ingress map and offers many more featuresIt is available for desktop browsers such as Firefox and Chrome and as a mobile applicationWebsite httpsiitcappGitHub Repository httpsgithubcomIITCCEingressinteltotalconversion;https://f-droid.org/repo/org.exarhteam.iitc_mobile_1680026393.apk;This version requires Android 4.2 or newer.;https://github.com/IITC-CE/ingress-intel-total-conversion;https://github.com/IITC-CE/ingress-intel-total-conversion/issues
GCompris;https://f-droid.org/en/packages/net.gcompris.full/;GCompris is a high quality educational software suite including a large numberof activities for children aged 2 to 10 Some of the activities are gameorientated but nonetheless still educational;https://f-droid.org/repo/net.gcompris.full_30200.apk;This version requires Android 4.1 or newer.;https://invent.kde.org/education/gcompris.git;https://bugs.kde.org/enter_bug.cgi?product=gcompris
AAAAXY;https://f-droid.org/en/packages/io.github.divverent.aaaaxy/;Although your general goal is reaching the surprising end of the game you are encouraged to set your own goals while playing Exploration will be rewarded and secrets await youSo jump and run around and enjoy losing your sense of orientation in this World of Wicked Weirdness Find out what Van Vlijmen will make you do Pick a path get inside a Klein Bottle recognize some memes and by all means dont look upAnd beware of a minor amount of trollingTo reach the end a new player will take about 4 to 6 hours a full playthrough can be finished in about 1 hour and the end can be reached in about 15 minutesThis game is licensed under the Apache 20 License It is written in Go using the Ebitengine game library More info source code and versions for Windows Linux and macOS are available at httpsdivVerentgithubioaaaaxy;https://f-droid.org/repo/io.github.divverent.aaaaxy_103030393.apk;This version requires Android 8.1 or newer.;https://github.com/divVerent/aaaaxy;https://github.com/divVerent/aaaaxy/issues
Railway station photos;https://f-droid.org/en/packages/de.bahnhoefe.deutschlands.bahnhofsfotos/;Support the httpsrailwaystationsorg OpenData project with the Railway stations photo app Select a country and find a station without a photo Over 20 countries are already in our database more to be added step by stepCreate an account under My Data You can contribute photos anonymously or with your nicknamen If you like you can define a link to a social media profile of yours eg Twitter then we add it to all of your uploaded photosWith the station map you can find your location and stations nearby Stations can be filtered by if they already have a photo or not You can mark a station as inactive or report missing stations by long clicking on the position on the mapYou can enable notifications of nearby stations when you are on a tour;https://f-droid.org/repo/de.bahnhoefe.deutschlands.bahnhofsfotos_74.apk;This version requires Android 8.0 or newer.;https://github.com/RailwayStations/RSAndroidApp;https://github.com/RailwayStations/RSAndroidApp/issues
Unciv;https://f-droid.org/en/packages/com.unciv.app/;A reimplementation of the most famous civilizationbuilding game ever  fast small no ads free foreverBuild your civilization research technologies expand your cities and defeat your foesRequests Bugs Todo list for the application is httpsgithubcomyairm210Uncivissues every small help is welcomeQuestions Comments Just bored Join us on httpsdiscordggbjrB4XwWant to help translating the game into your language Send me an email to yairm210hotmailcomGrok Java or Kotlin Join us at httpsgithubcomyairm210UncivThe world awaits Will you build your civilization into an empire that will stand the test of timeThe have full network access permission is required for userinitiated downloads and the multiplayer feature All other listed permissions are included automatically by the API used to implement multiplayer turn notifications Network permissions are used to list mods download mods download music and to uploaddownload multiplayer games No other internet communication is initiated by Unciv;https://f-droid.org/repo/com.unciv.app_840.apk;This version requires Android 5.0 or newer.;https://github.com/yairm210/Unciv;https://github.com/yairm210/Unciv/issues
Lemuroid;https://f-droid.org/en/packages/com.swordfish.lemuroid/;Lemuroid is an opensource emulator based on Libretro Its designed to work on a wide range of devices from phones to TVs and to provide the best user experience on Android Its completely free and without adsSupported Systems Atari 2600 A26 Atari 7800 A78 Atari Lynx Lynx Nintendo NES Super Nintendo SNES Game Boy GB Game Boy Color GBC Game Boy Advance GBA Sega Genesis aka Megadrive Sega CD aka Mega CD Sega Master System SMS Sega Game Gear GG Nintendo 64 N64 PlayStation PSX PlayStation Portable PSP FinalBurn Neo Arcade Nintendo DS NDS NEC PC Engine PCE Neo Geo Pocket NGP Neo Geo Pocket Color NGC WonderSwan WS WonderSwan Color WSC Nintendo 3DS 3DSFeatures Automatically save and restore game states ROMs scanning and indexing Optimized touch controls Quick saveload with slots Support for zipped ROMs Display simulation LCDCRT Fastforward support Gamepad support Tilt to stick support Touch control customization size and position Cloud save sync No ads Local multiplayer connect multiple gamepads to the same deviceKeep in mind not every device can emulate every console A very powerful one is required for more recent systems such as PSP and DS and 3DSThis application does not contain any games You need to provide your own legally owned ROM files;https://f-droid.org/repo/com.swordfish.lemuroid_202.apk;This version requires Android 6.0 or newer.;https://github.com/Swordfish90/Lemuroid;https://github.com/Swordfish90/Lemuroid/issues
Shattered Pixel Dungeon;https://f-droid.org/en/packages/com.shatteredpixel.shatteredpixeldungeon/;Traditional roguelike game with pixelart graphics and simple interface Basedon comwataboupixeldungeonEvery game is unique with four different playable characters randomized levelsand enemies and over 150 items to collect and use The game is simple to getinto but has lots of depth Strategy is required if you want to winShattered Pixel Dungeon includes High replayability Randomly generated levels enemies and items No two games are the same 4 hero classes Warrior Mage Rogue and Huntress Each hero has a unique playstyle 8 subclasses Successful heroes can refine their skills to become more powerful 5 distinct dungeon regions each with their own enemies traps and quests Over 150 different items including powerful wands rings weapons and armor 50 different enemies 30 different traps and 5 bosses to test your skills Unique artifacts which grow in power as you use them Updates with new content roughly once a month;https://f-droid.org/repo/com.shatteredpixel.shatteredpixeldungeon_696.apk;This version requires Android 4.0 or newer.;https://github.com/00-Evan/shattered-pixel-dungeon;https://github.com/00-Evan/shattered-pixel-dungeon/issues
