Kwik EFIS;https://f-droid.org/en/packages/player.efis.pfd/;Kwik EFIS is a Glass Cockpit application designed to work on most Android devices It provides a modern glass cockpit attitude and flight instrument displayDigital Moving MapThe built in map module provides  situational awareness and and navigation functionality EFIS can optionally integrate with the Stratux ADSBAHRS to provide realtime traffic overlaySynthetic VisionSynthetic vision is built from the USGS 3 arc second Digital Elevation Model data If enabled it also allows for some terrain collision detection The required terrain data packages are available via FDroid seeplayerefisdatausacan  North America Canadaplayerefisdataeurrus  Europe Russiaplayerefisdatasahjap  Sahara  North Africa India  Indonesia Japanplayerefisdataeurrus  Southern Africa Australia  New Zealandplayerefisdatapanarg  South AmericaFlight DirectorKwik EFIS has a fully functional flight director built in It uses the standard VBar symbology common to modern flight directors The target waypoint and altitude is set onscreen by means of the spinner controls on the right top and bottom of the screenAirspaceAirspace data is provided from Worldwide Soaring Services Turnpoint Exchange Airspace httpsoaringweborgAirspaceADSBAHRSIn addition to the internal sensors a low cost Stratux ADSBAHRS can be selected as the input source See httpwwwstratuxme for more informationSimulatorThere is a simulation mode available in the application The Flight director is used to select a waypoint and altitude and the simulator will generate the GPS movements to navigate to the selected waypoint The speed is set at the typical cruise for the currently selected aircraftInstallationFor application and installation help see httpsninelimaorgefisinstructionshtml;https://f-droid.org/repo/player.efis.pfd_54.apk;This version requires Android 2.3 or newer.;https://gitlab.com/ninelima/kwikEFIS;https://gitlab.com/ninelima/kwikEFIS/issues
Open Map;https://f-droid.org/en/packages/org.osmdroid/;Map viewer using OpenStreetMap tiles;https://f-droid.org/repo/org.osmdroid_52.apk;This version requires Android 5.0 or newer.;https://github.com/osmdroid/osmdroid;https://github.com/osmdroid/osmdroid/issues
Insigno;https://f-droid.org/en/packages/org.mindshub.insigno/;Insigno makes keeping your city clean enjoyable and inspiring It is a project developed by the MindsHub Association httpsmindshubitAny user can report abandoned garbage they find classifying it by type plastic paper  and taking a picture to make it simple to locate the object All reports then appear on a map allowing users to pick up nearby garbage taking pictures to document the process Reporting and collecting trash allow users to earn points and require access to the phones location in order to determine the objects positionInformative pills will be shown each time the app is launched with FAQs news and tips regarding ecology and environment protectionThe app requires logging in to perform most operations thus the NonFreeNet AntiFeature But Insigno is completely Free Software you can find the code here Frontend app httpsgithubcomMindsHubinsignofrontend Backend server httpsgithubcomMindsHubinsignobackend;https://f-droid.org/repo/org.mindshub.insigno_203.apk;This version requires Android 4.1 or newer.;https://github.com/MindsHub/insigno_frontend;https://github.com/MindsHub/insigno_frontend/issues
EVMap - EV chargers;https://f-droid.org/en/packages/net.vonforst.evmap/;Using EVMap you can find electric vehicle chargers comfortably using your Android phone It provides mobile access to the communitydriven databases from GoingElectricde and Open Charge Map containing information about charging locations across the world For many chargepoints in Europe you can see realtime status informationFeatures Material Design Shows all charging stations from the communitymaintained GoingElectricde and Open Charge Map directories Realtime availability information only in Europe Integrated price comparison using Chargepriceapp only in Europe Map data from OpenStreetMap Mapbox Search for places Advanced filtering options including saved filter profiles Favorites list also with availability information No ads fully open sourceEVMap is an open source project and can be found at httpsgithubcomevmapEVMapThis app is not an official product of GoingElectricde or Open Charge Map it only uses their public APIsA list of necessary permissions with explanations is available here httpsevmapvonforstnetenpermissionshtml;https://f-droid.org/repo/net.vonforst.evmap_166.apk;This version requires Android 5.0 or newer.;https://github.com/ev-map/EVMap;https://github.com/ev-map/EVMap/issues
StreetÂ­Complete;https://f-droid.org/en/packages/de.westnordost.streetcomplete/;Help to improve the OpenStreetMap with StreetCompleteThis app finds incomplete and extendable data in your vicinity and displays it on a map as markers Each of those is solvable by answering a simple question to complete the info on siteThe info you enter is then directly added to the OpenStreetMap in your name without the need to use another editor;https://f-droid.org/repo/de.westnordost.streetcomplete_5201.apk;This version requires Android 5.0 or newer.;https://github.com/streetcomplete/StreetComplete;https://github.com/streetcomplete/StreetComplete/issues
SCEE;https://f-droid.org/en/packages/de.westnordost.streetcomplete.expert/;SCEE is a modified version of StreetComplete aimed at experienced OSM users unhappy about the lack of advanced editing capabilities in normal StreetCompletePlease be aware that SCEE is not suitable for people used to discard warning messages without readingUsers new to OpenStreetMap are best advised to use StreetCompleteFunctionality added in SCEE is considerably less tested than what you might be used from StreetComplete so bugs or unexpected behavior may happen If you encounter any please report the issueExtra features may cause SCEE to behave in highly modified way compared to StreetComplete One of effects is that edits made with this version do not contribute to the displayed StreetComplete statistics and star count;https://f-droid.org/repo/de.westnordost.streetcomplete.expert_5201.apk;This version requires Android 5.0 or newer.;https://github.com/Helium314/SCEE;https://github.com/Helium314/SCEE/issues
BikeComputer;https://f-droid.org/en/packages/de.nulide.bikecomputer/;BikeComputerA FOSS BikeComputerFeatures Meassures your speed Keep track of your stats Distance Maximum Speed TravelTime Alternative to buying a seperate device for your bike;https://f-droid.org/repo/de.nulide.bikecomputer_6.apk;This version requires Android 5.0 or newer.;https://gitlab.com/Nulide/BikeComputer;https://gitlab.com/Nulide/BikeComputer/-/issues
Show Articles in Map;https://f-droid.org/en/packages/de.k3b.android.geo2articlesmap/;Note You must also install Location Map Viewer to display the resultsThis app adds the option Show Articles in Map to any app that can shownsendshare a geo location or geouri This app hooks into the android system to intercept view geouri When getting a geouri it asksencyclopedia wikipedia  or travelguide wikivoyage or knowledgebase wikidata or photogallery wikimediaand shows the results inLocation Map Vieweror in any other installed app that understands the format kmzLocation Map Viewer shows a map with bubbles or articleicons if enabledavailable for every wikipedia article foundIf you click on a bubble you get a popup with a short article description and a button that links to the full articleHere are some fdroid apps that are compatible with Show Articles in Mapnavigation OsmAndpublic transportation Transportr or oeffitranslate postal address to geo Acastus Photon Share your current position LocationShare or My PositionRequired Android PermissionsINTERNET to download article data from wikipedia or wikivoyage Server;https://f-droid.org/repo/de.k3b.android.geo2articlesmap_6.apk;This version requires Android 4.4 or newer.;https://github.com/k3b/AndroidGeo2ArticlesMap;https://github.com/k3b/AndroidGeo2ArticlesMap/issues
Vespucci;https://f-droid.org/en/packages/de.blau.android/; Create and edit new Nodes and Ways Move and rotate Ways Append Nodes to existing Ways Delete Nodes Create edit and delete Tags Edit relations and create new turn restrictions JOSM presets support Download and Upload to OSMServer Saving and reading of JOSM format OSM data files Highlight unnamed highways and waysnodes with todos or fixmes Add comment and close OSM Notes and Osmose bugs Use a variety of background tile layers as reference Show the users GPSTrack with accuracy Upload to OSM and local saving of GPS tracks Display the raw data Display georeferenced photographs and lots moreVespucci is not a map viewer or routingapplicationHelp and instructions are available on device and on theVespucci website;https://f-droid.org/repo/de.blau.android_2306.apk;This version requires Android 4.1 or newer.;https://github.com/MarcusWolschon/osmeditor4android;https://github.com/MarcusWolschon/osmeditor4android/issues
Railway station photos;https://f-droid.org/en/packages/de.bahnhoefe.deutschlands.bahnhofsfotos/;Support the httpsrailwaystationsorg OpenData project with the Railway stations photo app Select a country and find a station without a photo Over 20 countries are already in our database more to be added step by stepCreate an account under My Data You can contribute photos anonymously or with your nicknamen If you like you can define a link to a social media profile of yours eg Twitter then we add it to all of your uploaded photosWith the station map you can find your location and stations nearby Stations can be filtered by if they already have a photo or not You can mark a station as inactive or report missing stations by long clicking on the position on the mapYou can enable notifications of nearby stations when you are on a tour;https://f-droid.org/repo/de.bahnhoefe.deutschlands.bahnhofsfotos_74.apk;This version requires Android 8.0 or newer.;https://github.com/RailwayStations/RSAndroidApp;https://github.com/RailwayStations/RSAndroidApp/issues
